condition,size,alpha
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,30,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,5,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,7,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,29,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,14,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,120,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,13,2.0
subcritical,1,2.0
subcritical,34,2.0
subcritical,19,2.0
subcritical,8,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,4,2.0
subcritical,71,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,206,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,16,2.0
subcritical,2,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,13,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,14,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,4,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,73,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,23,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,4,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,4,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,4,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,9,2.0
subcritical,1,2.0
subcritical,223,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,9,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,5,2.0
subcritical,7,2.0
subcritical,118,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,36,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,7,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,2,2.0
subcritical,14,2.0
subcritical,5,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,11,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,15,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,9,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,5,2.0
subcritical,3,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,3,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,12,2.0
subcritical,1,2.0
subcritical,6,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,10,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,16,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,7,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2020,2.0
subcritical,6,2.0
subcritical,9,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,7,2.0
subcritical,3,2.0
subcritical,16,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,4,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,3,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,41,2.0
subcritical,23,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,5,2.0
subcritical,20,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,11,2.0
subcritical,7,2.0
subcritical,2,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,1,2.0
subcritical,5,2.0
subcritical,1,2.0
subcritical,7,2.0
subcritical,9,2.0
subcritical,18,2.0
subcritical,1,2.0
subcritical,1,2.0
supercritical,10,1.2
supercritical,7,1.2
supercritical,2,1.2
supercritical,107,1.2
supercritical,25,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,174,1.2
supercritical,1335,1.2
supercritical,1242,1.2
supercritical,10000,1.2
supercritical,684,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,33,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,781,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,201,1.2
supercritical,264,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,217,1.2
supercritical,8,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,62,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,59,1.2
supercritical,1368,1.2
supercritical,125,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,1183,1.2
supercritical,10000,1.2
supercritical,4029,1.2
supercritical,21,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,41,1.2
supercritical,25,1.2
supercritical,19,1.2
supercritical,1741,1.2
supercritical,42,1.2
supercritical,6,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,79,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,201,1.2
supercritical,303,1.2
supercritical,1069,1.2
supercritical,33,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,3770,1.2
supercritical,155,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,3,1.2
supercritical,18,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,84,1.2
supercritical,58,1.2
supercritical,206,1.2
supercritical,31,1.2
supercritical,1,1.2
supercritical,114,1.2
supercritical,542,1.2
supercritical,14,1.2
supercritical,1187,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,10,1.2
supercritical,10000,1.2
supercritical,6625,1.2
supercritical,11,1.2
supercritical,85,1.2
supercritical,589,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,122,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,432,1.2
supercritical,3,1.2
supercritical,4,1.2
supercritical,36,1.2
supercritical,6,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,443,1.2
supercritical,29,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,114,1.2
supercritical,1,1.2
supercritical,1116,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,566,1.2
supercritical,1,1.2
supercritical,5460,1.2
supercritical,29,1.2
supercritical,10000,1.2
supercritical,98,1.2
supercritical,306,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,132,1.2
supercritical,21,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,187,1.2
supercritical,65,1.2
supercritical,56,1.2
supercritical,1,1.2
supercritical,23,1.2
supercritical,10000,1.2
supercritical,12,1.2
supercritical,134,1.2
supercritical,1932,1.2
supercritical,2123,1.2
supercritical,38,1.2
supercritical,10000,1.2
supercritical,11,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,2801,1.2
supercritical,14,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,7913,1.2
supercritical,56,1.2
supercritical,119,1.2
supercritical,24,1.2
supercritical,12,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,15,1.2
supercritical,8,1.2
supercritical,31,1.2
supercritical,21,1.2
supercritical,38,1.2
supercritical,2,1.2
supercritical,36,1.2
supercritical,4,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,1327,1.2
supercritical,16,1.2
supercritical,137,1.2
supercritical,666,1.2
supercritical,294,1.2
supercritical,24,1.2
supercritical,11,1.2
supercritical,10,1.2
supercritical,165,1.2
supercritical,30,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,144,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,555,1.2
supercritical,1327,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,39,1.2
supercritical,2,1.2
supercritical,6,1.2
supercritical,6,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,2365,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,142,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,1,1.2
supercritical,68,1.2
supercritical,10000,1.2
supercritical,2129,1.2
supercritical,130,1.2
supercritical,6,1.2
supercritical,49,1.2
supercritical,1,1.2
supercritical,293,1.2
supercritical,636,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,51,1.2
supercritical,461,1.2
supercritical,2472,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,36,1.2
supercritical,7,1.2
supercritical,10000,1.2
supercritical,24,1.2
supercritical,3092,1.2
supercritical,77,1.2
supercritical,1662,1.2
supercritical,7,1.2
supercritical,7343,1.2
supercritical,4,1.2
supercritical,51,1.2
supercritical,3,1.2
supercritical,25,1.2
supercritical,6,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,2298,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,404,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,13,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,84,1.2
supercritical,32,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,305,1.2
supercritical,298,1.2
supercritical,251,1.2
supercritical,10000,1.2
supercritical,5770,1.2
supercritical,1,1.2
supercritical,24,1.2
supercritical,12,1.2
supercritical,6,1.2
supercritical,20,1.2
supercritical,11,1.2
supercritical,16,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,26,1.2
supercritical,132,1.2
supercritical,7080,1.2
supercritical,9,1.2
supercritical,16,1.2
supercritical,13,1.2
supercritical,10,1.2
supercritical,10000,1.2
supercritical,6825,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,1,1.2
supercritical,124,1.2
supercritical,2,1.2
supercritical,40,1.2
supercritical,1,1.2
supercritical,6,1.2
supercritical,285,1.2
supercritical,27,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,9,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,5385,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,626,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,481,1.2
supercritical,44,1.2
supercritical,25,1.2
supercritical,3,1.2
supercritical,452,1.2
supercritical,2,1.2
supercritical,55,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,4,1.2
supercritical,14,1.2
supercritical,3,1.2
supercritical,29,1.2
supercritical,10000,1.2
supercritical,505,1.2
supercritical,76,1.2
supercritical,1,1.2
supercritical,372,1.2
supercritical,2,1.2
supercritical,2247,1.2
supercritical,4,1.2
supercritical,14,1.2
supercritical,8,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,64,1.2
supercritical,2,1.2
supercritical,446,1.2
supercritical,10000,1.2
supercritical,17,1.2
supercritical,28,1.2
supercritical,10000,1.2
supercritical,39,1.2
supercritical,28,1.2
supercritical,75,1.2
supercritical,344,1.2
supercritical,1,1.2
supercritical,5458,1.2
supercritical,17,1.2
supercritical,1,1.2
supercritical,2237,1.2
supercritical,10,1.2
supercritical,1,1.2
supercritical,151,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10,1.2
supercritical,5083,1.2
supercritical,9,1.2
supercritical,99,1.2
supercritical,105,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,33,1.2
supercritical,22,1.2
supercritical,10000,1.2
supercritical,29,1.2
supercritical,2,1.2
supercritical,36,1.2
supercritical,4493,1.2
supercritical,1807,1.2
supercritical,2367,1.2
supercritical,471,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,49,1.2
supercritical,180,1.2
supercritical,51,1.2
supercritical,1,1.2
supercritical,936,1.2
supercritical,33,1.2
supercritical,184,1.2
supercritical,32,1.2
supercritical,29,1.2
supercritical,2,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,86,1.2
supercritical,111,1.2
supercritical,2,1.2
supercritical,2677,1.2
supercritical,2187,1.2
supercritical,3,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,6210,1.2
supercritical,396,1.2
supercritical,1,1.2
supercritical,15,1.2
supercritical,60,1.2
supercritical,2,1.2
supercritical,19,1.2
supercritical,98,1.2
supercritical,7,1.2
supercritical,1982,1.2
supercritical,9671,1.2
supercritical,7,1.2
supercritical,9146,1.2
supercritical,1,1.2
supercritical,8887,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,169,1.2
supercritical,24,1.2
supercritical,10000,1.2
supercritical,9,1.2
supercritical,5,1.2
supercritical,32,1.2
supercritical,20,1.2
supercritical,8,1.2
supercritical,371,1.2
supercritical,1244,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,542,1.2
supercritical,12,1.2
supercritical,284,1.2
supercritical,25,1.2
supercritical,10000,1.2
supercritical,682,1.2
supercritical,10000,1.2
supercritical,8169,1.2
supercritical,10000,1.2
supercritical,4542,1.2
supercritical,21,1.2
supercritical,4,1.2
supercritical,10,1.2
supercritical,1,1.2
supercritical,40,1.2
supercritical,33,1.2
supercritical,41,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,9,1.2
supercritical,15,1.2
supercritical,9,1.2
supercritical,3010,1.2
supercritical,40,1.2
supercritical,69,1.2
supercritical,10000,1.2
supercritical,3632,1.2
supercritical,2,1.2
supercritical,521,1.2
supercritical,17,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,28,1.2
supercritical,8,1.2
supercritical,4,1.2
supercritical,376,1.2
supercritical,1536,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,139,1.2
supercritical,6,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,113,1.2
supercritical,2,1.2
supercritical,42,1.2
supercritical,86,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,827,1.2
supercritical,6,1.2
supercritical,2851,1.2
supercritical,16,1.2
supercritical,20,1.2
supercritical,36,1.2
supercritical,513,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,57,1.2
supercritical,7,1.2
supercritical,18,1.2
supercritical,182,1.2
supercritical,30,1.2
supercritical,126,1.2
supercritical,50,1.2
supercritical,838,1.2
supercritical,454,1.2
supercritical,45,1.2
supercritical,292,1.2
supercritical,10000,1.2
supercritical,16,1.2
supercritical,14,1.2
supercritical,1373,1.2
supercritical,78,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,991,1.2
supercritical,1224,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,93,1.2
supercritical,16,1.2
supercritical,7,1.2
supercritical,1,1.2
supercritical,62,1.2
supercritical,26,1.2
supercritical,1,1.2
supercritical,114,1.2
supercritical,809,1.2
supercritical,1464,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,17,1.2
supercritical,13,1.2
supercritical,72,1.2
supercritical,79,1.2
supercritical,1023,1.2
supercritical,35,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,448,1.2
supercritical,10000,1.2
supercritical,17,1.2
supercritical,10000,1.2
supercritical,86,1.2
supercritical,144,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,8,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,5875,1.2
supercritical,13,1.2
supercritical,10000,1.2
supercritical,24,1.2
supercritical,56,1.2
supercritical,43,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,3342,1.2
supercritical,2,1.2
supercritical,1803,1.2
supercritical,136,1.2
supercritical,13,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,412,1.2
supercritical,52,1.2
supercritical,110,1.2
supercritical,1,1.2
supercritical,24,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,224,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,3,1.2
supercritical,187,1.2
supercritical,10000,1.2
supercritical,990,1.2
supercritical,10000,1.2
supercritical,46,1.2
supercritical,1063,1.2
supercritical,2,1.2
supercritical,8,1.2
supercritical,11,1.2
supercritical,35,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,9,1.2
supercritical,5,1.2
supercritical,117,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,200,1.2
supercritical,9006,1.2
supercritical,41,1.2
supercritical,3,1.2
supercritical,41,1.2
supercritical,57,1.2
supercritical,882,1.2
supercritical,3,1.2
supercritical,9,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,18,1.2
supercritical,1135,1.2
supercritical,1040,1.2
supercritical,4,1.2
supercritical,69,1.2
supercritical,10000,1.2
supercritical,25,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,295,1.2
supercritical,10000,1.2
supercritical,6443,1.2
supercritical,10000,1.2
supercritical,67,1.2
supercritical,11,1.2
supercritical,10000,1.2
supercritical,16,1.2
supercritical,47,1.2
supercritical,19,1.2
supercritical,64,1.2
supercritical,24,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,18,1.2
supercritical,85,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,444,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,1616,1.2
supercritical,10000,1.2
supercritical,116,1.2
supercritical,2,1.2
supercritical,5,1.2
supercritical,25,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,718,1.2
supercritical,18,1.2
supercritical,5,1.2
supercritical,20,1.2
supercritical,1,1.2
supercritical,3024,1.2
supercritical,4,1.2
supercritical,640,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,3983,1.2
supercritical,10000,1.2
supercritical,25,1.2
supercritical,664,1.2
supercritical,10,1.2
supercritical,2,1.2
supercritical,18,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,85,1.2
supercritical,137,1.2
supercritical,47,1.2
supercritical,227,1.2
supercritical,1,1.2
supercritical,57,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,1311,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,292,1.2
supercritical,3,1.2
supercritical,35,1.2
supercritical,10000,1.2
supercritical,371,1.2
supercritical,12,1.2
supercritical,10,1.2
supercritical,20,1.2
supercritical,2,1.2
supercritical,152,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,1169,1.2
supercritical,111,1.2
supercritical,9,1.2
supercritical,3,1.2
supercritical,1779,1.2
supercritical,27,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,1819,1.2
supercritical,3,1.2
supercritical,42,1.2
supercritical,20,1.2
supercritical,76,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,20,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,105,1.2
supercritical,59,1.2
supercritical,194,1.2
supercritical,2,1.2
supercritical,181,1.2
supercritical,2,1.2
supercritical,1034,1.2
supercritical,7,1.2
